No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|1er lot|Nombre de lots|Code type local|Type local|Surface reelle bati|Nombre pieces principales|Year
1|24/08/2020|Vente|142000,00|12.0|AV|1432|JEAN MOULIN|13100.0|AIX EN PROVENCE|13|1||AY|113|433.0|1|3.0|Dépendance|0.0|0.0|2018
1|24/08/2020|Vente|142000,00|20.0|AV|1432|JEAN MOULIN|13100.0|AIX EN PROVENCE|13|1||AY|113|486.0|1|2.0|Appartement|35.0|1.0|2018
1|13/08/2020|Vente|149000,00|9001.0|RES|A382|LES COLLINES DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BS|44|20.0|1|2.0|Appartement|30.0|1.0|2018
1|07/08/2020|Vente|290000,00|170.0|RUE|2928|DE LA TERRE DES AMANDIERS|13100.0|AIX EN PROVENCE|13|1||KC|167|86.0|1|3.0|Dépendance|0.0|0.0|2018
1|07/08/2020|Vente|290000,00|170.0|RUE|2928|DE LA TERRE DES AMANDIERS|13100.0|AIX EN PROVENCE|13|1||KC|167|43.0|1|2.0|Appartement|84.0|4.0|2018
1|07/08/2020|Vente|290000,00|170.0|RUE|2928|DE LA TERRE DES AMANDIERS|13100.0|AIX EN PROVENCE|13|1||KC|167|63.0|1|3.0|Dépendance|0.0|0.0|2018
1|18/08/2020|Vente|189760,00|3.0|RUE|0870|DE L ECOLE|13100.0|AIX EN PROVENCE|13|1||AS|101|150.0|2|3.0|Dépendance|0.0|0.0|2018
1|18/08/2020|Vente|189760,00|3.0|RUE|0870|DE L ECOLE|13100.0|AIX EN PROVENCE|13|1||AS|101|156.0|1|2.0|Appartement|100.0|3.0|2018
1|18/08/2020|Vente|189760,00|3.0|RUE|0870|DE L ECOLE|13100.0|AIX EN PROVENCE|13|1||AS|101|156.0|1|3.0|Dépendance|0.0|0.0|2018
1|31/08/2020|Vente|60000,00|9001.0|RES|A603|VENDOME ROTONDE|13100.0|AIX EN PROVENCE|13|1||AN|124|291.0|1|3.0|Dépendance|0.0|0.0|2018
1|21/08/2020|Vente|250000,00|1.0|RUE|0660|DES CHAUDRONNIERS|13100.0|AIX EN PROVENCE|13|1||AC|179|7.0|1|2.0|Appartement|54.0|2.0|2018
1|13/08/2020|Vente|25000,00|9001.0|RES|A540|LES MOULINS DE PROVENC|13100.0|AIX EN PROVENCE|13|1||BO|119|66.0|1|3.0|Dépendance|0.0|0.0|2018
1|24/08/2020|Vente|311150,00|9001.0|CLOS|A069|MIREILLE|13100.0|AIX EN PROVENCE|13|1||BE|278|3.0|2|2.0|Appartement|83.0|5.0|2018
1|20/08/2020|Vente|640000,00|5542.0||B061|SAOU MARQUA|13100.0|LE THOLONET|13|109||A|1289||0|1.0|Maison|103.0|5.0|2018
1|20/08/2020|Vente|640000,00|9558.0|CHE|0049|DE SAOU MARQUA|13100.0|LE THOLONET|13|109||A|1558||0|4.0|Local industriel. commercial ou assimilé|0.0|0.0|2018
1|20/08/2020|Vente|640000,00|9558.0|CHE|0049|DE SAOU MARQUA|13100.0|LE THOLONET|13|109||A|1558||0|4.0|Local industriel. commercial ou assimilé|0.0|0.0|2018
1|26/08/2020|Vente|293000,00|6.0|RUE|1930|MIGNET|13100.0|AIX EN PROVENCE|13|1||AD|83|11.0|2|2.0|Appartement|60.0|2.0|2018
1|28/08/2020|Vente|100000,00|3.0|RUE|3100|VICTOR LEYDET|13100.0|AIX EN PROVENCE|13|1||AM|158|5.0|1|4.0|Local industriel. commercial ou assimilé|18.0|0.0|2018
1|10/08/2020|Vente|185600,00|28.0|RUE|0260|BEDARRIDES|13100.0|AIX EN PROVENCE|13|1||AB|112|2.0|2|2.0|Appartement|20.0|1.0|2018
1|10/08/2020|Vente|185600,00|28.0|RUE|0260|BEDARRIDES|13100.0|AIX EN PROVENCE|13|1||AB|112|6.0|1|2.0|Appartement|17.0|1.0|2018
1|23/07/2020|Vente|205000,00|1.0|PL|1120|FORBIN|13100.0|AIX EN PROVENCE|13|1||AE|236|31.0|1|4.0|Local industriel. commercial ou assimilé|22.0|0.0|2018
1|19/08/2020|Vente|81000,00|43.0|RUE|0710|DES CORDELIERS|13100.0|AIX EN PROVENCE|13|1||AB|365|4.0|1|2.0|Appartement|16.0|1.0|2018
1|11/08/2020|Vente|1200000,00|1.0|AV|3090|VICTOR HUGO|13100.0|AIX EN PROVENCE|13|1||AK|1|101.0|1|4.0|Local industriel. commercial ou assimilé|261.0|0.0|2018
1|03/09/2020|Vente|320700,00|9001.0|CLOS|A069|MIREILLE|13100.0|AIX EN PROVENCE|13|1||BE|278|43.0|2|2.0|Appartement|67.0|4.0|2018
1|03/09/2020|Vente|145000,00|9001.0|RES|A016|LE BEL ORMEAU|13100.0|AIX EN PROVENCE|13|1||BS|5|670.0|1|4.0|Local industriel. commercial ou assimilé|53.0|0.0|2018
1|02/09/2020|Vente|19000,00|140.0|AV|0716|NICOLAS COPERNIC|13100.0|AIX EN PROVENCE|13|1||KV|106|222.0|1|3.0|Dépendance|0.0|0.0|2018
1|01/09/2020|Vente|477000,00|||B236|LES LAUVES|13100.0|AIX EN PROVENCE|13|1||ON|528||0|||||2018
1|28/08/2020|Vente|100800,00|15.0|RUE|0150|AUMONE VIEILLE|13100.0|AIX EN PROVENCE|13|1||AB|411|10.0|1|2.0|Appartement|18.0|1.0|2018
1|13/08/2020|Vente|225000,00|1.0|AV|3057|DU VAL SAINT ANDRE|13100.0|AIX EN PROVENCE|13|1||BN|197|53.0|1|3.0|Dépendance|0.0|0.0|2018
1|13/08/2020|Vente|225000,00|1.0|AV|3057|DU VAL SAINT ANDRE|13100.0|AIX EN PROVENCE|13|1||BN|197|89.0|1|3.0|Dépendance|0.0|0.0|2018
1|13/08/2020|Vente|225000,00|1.0|AV|3057|DU VAL SAINT ANDRE|13100.0|AIX EN PROVENCE|13|1||BN|197|114.0|2|2.0|Appartement|43.0|2.0|2018
1|03/09/2020|Vente|85000,00|25.0|RUE|1900|MERINDOL|13100.0|AIX EN PROVENCE|13|1||AS|228|6.0|1|2.0|Appartement|21.0|1.0|2018
1|19/02/2020|Vente|1,00|||B168|ESCRACHEPEOUS|13100.0|AIX EN PROVENCE|13|1||EI|503||0|||||2018
1|08/09/2020|Vente|233100,00|13.0|RUE|1660|LUCAS DE MONTIGNY|13100.0|AIX EN PROVENCE|13|1||AC|117|18.0|2|2.0|Appartement|32.0|1.0|2018
1|21/08/2020|Vente|175000,00|16.0|TSSE|0410|BRESSIER|13100.0|AIX EN PROVENCE|13|1||AE|80|2.0|1|2.0|Appartement|28.0|2.0|2018
1|24/08/2020|Vente|108956,14|25.0|RUE|0801|DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BV|17|103.0|1|2.0|Appartement|31.0|1.0|2018
1|24/08/2020|Vente|165000,00|15.0|RUE|0690|CLOVIS HUGUES|13100.0|AIX EN PROVENCE|13|1||AH|151|7.0|2|2.0|Appartement|47.0|2.0|2018
1|02/09/2020|Vente|184800,00|3.0|RUE|0660|DES CHAUDRONNIERS|13100.0|AIX EN PROVENCE|13|1||AC|180|19.0|2|2.0|Appartement|28.0|2.0|2018
1|13/08/2020|Vente|351000,00|22.0|AV|1500|JULES FERRY|13100.0|AIX EN PROVENCE|13|1||CA|5|1.0|1|2.0|Appartement|66.0|3.0|2018
1|13/08/2020|Vente|351000,00|22.0|AV|1500|JULES FERRY|13100.0|AIX EN PROVENCE|13|1||CA|5|1.0|1|3.0|Dépendance|0.0|0.0|2018
1|10/09/2020|Vente|160000,00|4.0|RUE|0380|DES BOUTEILLES|13100.0|AIX EN PROVENCE|13|1||AC|193|3.0|1|4.0|Local industriel. commercial ou assimilé|40.0|0.0|2018
1|27/08/2020|Vente|157500,00|6.0|BD|1140|FRANCOIS ET EMILE ZOLA|13100.0|AIX EN PROVENCE|13|1||AY|72|15.0|2|2.0|Appartement|48.0|2.0|2018
1|04/09/2020|Vente|323725,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|357.0|1|3.0|Dépendance|0.0|0.0|2018
1|04/09/2020|Vente|323725,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|361.0|1|2.0|Appartement|79.0|4.0|2018
1|04/09/2020|Vente|323725,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|567.0|1|3.0|Dépendance|0.0|0.0|2018
1|18/08/2020|Vente|48000,00|18.0|BD|2430|DES POILUS|13100.0|AIX EN PROVENCE|13|1||BL|109|13.0|1|3.0|Dépendance|0.0|0.0|2018
1|08/09/2020|Vente|181000,00|5.0|ALL|1555|DU LEVANT|13100.0|AIX EN PROVENCE|13|1||BM|5|127.0|2|2.0|Appartement|43.0|2.0|2018
1|11/09/2020|Vente|143000,00|24.0|RUE|1510|LACEPEDE|13100.0|AIX EN PROVENCE|13|1||AE|90|13.0|2|2.0|Appartement|38.0|2.0|2018
1|14/09/2020|Vente|501130,00|8.0|RUE|0370|BOULEGON|13100.0|AIX EN PROVENCE|13|1||AT|150|5.0|3|2.0|Appartement|109.0|4.0|2018
1|09/09/2020|Vente|70000,00|5.0|RUE|0660|DES CHAUDRONNIERS|13100.0|AIX EN PROVENCE|13|1||AC|314|4.0|1|2.0|Appartement|62.0|2.0|2018
1|31/08/2020|Vente|103580,00|3.0|RUE|1900|MERINDOL|13100.0|AIX EN PROVENCE|13|1||AS|197|4.0|1|2.0|Appartement|27.0|1.0|2018
1|08/09/2020|Vente|157000,00|9001.0|RES|A583|SAINT BENOIT 1|13100.0|AIX EN PROVENCE|13|1||BR|21|137.0|2|2.0|Appartement|53.0|3.0|2018
1|02/09/2020|Vente|131750,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|474.0|1|3.0|Dépendance|0.0|0.0|2018
1|02/09/2020|Vente|131750,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|227.0|1|2.0|Appartement|29.0|1.0|2018
1|02/09/2020|Vente|131750,00|9001.0|RES|A498|BEAUMANOIR 2|13100.0|AIX EN PROVENCE|13|1||BP|78|195.0|1|3.0|Dépendance|0.0|0.0|2018
1|24/08/2020|Vente|70000,00|13.0|RUE|1047|FERMEE|13100.0|AIX EN PROVENCE|13|1||AM|62|15.0|1|2.0|Appartement|10.0|1.0|2018
1|19/08/2020|Vente|306227,50|9001.0|RES|A382|LES COLLINES DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BS|44|48.0|1|3.0|Dépendance|0.0|0.0|2018
1|19/08/2020|Vente|306227,50|9001.0|RES|A382|LES COLLINES DE CUQUES|13100.0|AIX EN PROVENCE|13|1||BS|44|122.0|1|2.0|Appartement|83.0|4.0|2018
1|08/09/2020|Vente|484450,00|9588.0|PL|2750|SAINT JEAN DE MALTE|13100.0|AIX EN PROVENCE|13|1||HT|22||0|1.0|Maison|74.0|4.0|2018
1|01/09/2020|Vente|116000,00|36.0|RUE|2230|PAVILLON|13100.0|AIX EN PROVENCE|13|1||AH|38|8.0|1|2.0|Appartement|12.0|1.0|2018
1|28/08/2020|Vente|259500,00|4.0|AV|1700|MALHERBE|13100.0|AIX EN PROVENCE|13|1||AK|148|48.0|1|2.0|Appartement|46.0|2.0|2018
1|31/08/2020|Vente|55000,00|19.0|CHE|0712|DU COTON ROUGE|13100.0|AIX EN PROVENCE|13|1||BT|125|128.0|1|2.0|Appartement|12.0|1.0|2018
1|31/08/2020|Vente|179000,00|4.0|RUE|0430|BRUEYS|13100.0|AIX EN PROVENCE|13|1||AM|74|4.0|2|2.0|Appartement|32.0|2.0|2018
1|27/08/2020|Vente|121000,00|9001.0|RES|A456|ST ANDRE|13100.0|AIX EN PROVENCE|13|1||BR|59|18.0|2|2.0|Appartement|32.0|1.0|2018
1|27/08/2020|Vente|121000,00|9001.0|RES|A456|ST ANDRE|13100.0|AIX EN PROVENCE|13|1||BR|59|257.0|1|3.0|Dépendance|0.0|0.0|2018
1|10/09/2020|Vente|6500,00|120.0|RUE|3073|DU VALLON DE MION|13100.0|AIX EN PROVENCE|13|1||KV|150|1.0|1|3.0|Dépendance|0.0|0.0|2018
1|18/08/2020|Vente|120000,00|24.0|RUE|1010|FELIBRE GAUT|13100.0|AIX EN PROVENCE|13|1||AB|57|5.0|1|2.0|Appartement|17.0|1.0|2018
1|28/08/2020|Vente|128000,00|23.0|RUE|1930|MIGNET|13100.0|AIX EN PROVENCE|13|1||AC|10|23.0|1|2.0|Appartement|26.0|1.0|2018
